"Date","Open","High","Low","Close"
"06 Sep 2019","26986.5","27311.05","26950.55","27247.90"
"05 Sep 2019","27086.95","27243.95","26815.4","26919.70"
"04 Sep 2019","26785.95","27278.7","26641.35","27123.85"
"03 Sep 2019","27239.2","27247.05","26742.6","26824.15"
"30 Aug 2019","27407.9","27586.5","27121.95","27427.85"
"29 Aug 2019","27694.95","27719.05","27239.95","27305.20"
"28 Aug 2019","28080.25","28095.55","27634.65","27804.30"
"27 Aug 2019","28106.3","28277.7","27960.8","28126.15"
"26 Aug 2019","27663.95","27995.25","26859.35","27951.35"
"23 Aug 2019","26835.35","27207.3","26560.6","26958.65"
"22 Aug 2019","27690.05","27690.05","26975.55","27034.20"
"21 Aug 2019","28021","28098.9","27666.2","27719.05"
"20 Aug 2019","28163.55","28215.4","27839.65","27982.45"
"19 Aug 2019","28331.25","28468.9","28146.5","28186.10"
"16 Aug 2019","27920.3","28251.05","27720.95","28217.00"
"14 Aug 2019","27885.5","28107.05","27726.65","28019.20"
"13 Aug 2019","28356.8","28358.85","27683.5","27729.10"
"09 Aug 2019","28293.65","28602.75","28251.75","28431.90"
"08 Aug 2019","27840.1","28227.55","27531.05","28110.45"
"07 Aug 2019","28053.85","28175.55","27641.85","27702.05"
"06 Aug 2019","27518.5","28148.4","27503.9","28022.10"
"05 Aug 2019","27841.2","27866.55","27389.5","27648.05"
"02 Aug 2019","28224.25","28544.55","27936.35","28204.95"
"01 Aug 2019","28660.5","28819.7","28047.35","28367.25"
"31 Jul 2019","28575.45","28979.75","28529.75","28876.00"
"30 Jul 2019","29434.85","29530.3","28737.8","28791.60"
"29 Jul 2019","29583.45","29592.95","29104.85","29295.90"
"26 Jul 2019","29062.5","29379.1","28994.5","29325.30"
"25 Jul 2019","28981.05","29240.8","28931.05","29043.05"
"24 Jul 2019","29085.45","29252.4","28871","28952.25"
"23 Jul 2019","29342.45","29365.8","29078.15","29128.10"
"22 Jul 2019","29617.05","29635.15","29194.1","29284.95"
"19 Jul 2019","30515.1","30543.75","29705.75","29770.35"
"18 Jul 2019","30705.8","30769.35","30378.6","30430.60"
"17 Jul 2019","30622.25","30799.7","30568.3","30735.50"
"16 Jul 2019","30532.65","30635","30429.9","30570.80"
"15 Jul 2019","30688.85","30695.7","30334.2","30445.95"
"12 Jul 2019","30789.75","30870.95","30548.3","30601.45"
"11 Jul 2019","30707","30788.05","30565.35","30716.55"
"10 Jul 2019","30618.05","30728.35","30428.6","30522.10"
"09 Jul 2019","30533.4","30702.1","30346.7","30569.15"
"08 Jul 2019","31346.85","31370.4","30536.75","30603.85"
"05 Jul 2019","31523.05","31660.75","31323.25","31475.80"
"04 Jul 2019","31471","31608.35","31428.05","31471.85"
"03 Jul 2019","31347.7","31467.15","31238.5","31382.30"
"02 Jul 2019","31414.65","31431.35","31105.1","31283.30"
"01 Jul 2019","31271","31450.35","31246.45","31372.20"
"28 Jun 2019","31281","31308.9","31060.6","31105.20"
"27 Jun 2019","31192.1","31490.6","31158.8","31269.50"
"26 Jun 2019","30809.2","31202.7","30766.65","31162.35"
"25 Jun 2019","30567.65","30913.25","30451.4","30847.05"
"24 Jun 2019","30680.95","30783.65","30528","30602.05"
"21 Jun 2019","30804.95","30804.95","30541.5","30628.35"
"20 Jun 2019","30390.2","30824.55","30220.7","30781.10"
"19 Jun 2019","30526.5","30699.15","30242","30362.10"
"18 Jun 2019","30299.45","30550.65","30222.85","30351.00"
"17 Jun 2019","30652","30684.05","30249.4","30273.25"
"14 Jun 2019","30983.45","31032.65","30508.95","30614.35"
"13 Jun 2019","30876.75","31036.9","30638.25","30976.10"
"12 Jun 2019","31219.3","31222.3","30911.45","30965.70"
"11 Jun 2019","31172.25","31399.35","30973.35","31265.45"
"10 Jun 2019","31259.2","31367.4","30861.3","31034.00"
"07 Jun 2019","30943.15","31139.6","30627.05","31066.55"
"06 Jun 2019","31523.95","31541.5","30800.8","30857.40"
"04 Jun 2019","31532.9","31752.7","31512.95","31589.05"
"03 Jun 2019","31406.05","31674.6","31284.7","31653.65"
"31 May 2019","31678.9","31783.6","30623.05","31375.40"
"30 May 2019","31256.85","31619.25","31236.1","31537.10"
"29 May 2019","31459.25","31546.75","31257.9","31295.55"
"28 May 2019","31711.3","31712.4","31328.6","31597.90"
"27 May 2019","31234.9","31700.75","31142.5","31647.65"
"24 May 2019","30685.5","31275.4","30564.4","31212.55"
"23 May 2019","30962.8","31705","30292.35","30409.10"
"22 May 2019","30410.65","30675.1","30268.6","30526.80"
"21 May 2019","30862.1","30926.7","30265.1","30308.40"
"20 May 2019","30230.4","30827.85","30111.2","30759.70"
"17 May 2019","28881.4","29559.45","28856","29450.15"
"16 May 2019","28625.9","28947.6","28525.45","28855.30"
"15 May 2019","28925.45","28983.15","28555.15","28616.45"
"14 May 2019","28718.75","29058.3","28582.6","28829.20"
"13 May 2019","29026.65","29049.05","28621.1","28659.95"
"10 May 2019","28927.6","29202.85","28900.1","29040.50"
"09 May 2019","28893.95","29040.3","28784.65","28884.60"
"08 May 2019","29261.3","29261.3","28951.35","28994.40"
"07 May 2019","29749.55","29835.5","29244.25","29288.20"
"06 May 2019","29626.5","29757.4","29528.6","29618.45"
"03 May 2019","29811.65","30121.75","29795.1","29954.15"
"02 May 2019","29699.8","29919.35","29638.8","29708.60"
"30 Apr 2019","29920.4","29920.4","29550.05","29764.80"
"26 Apr 2019","29764.85","30048.2","29563.15","30013.50"
"25 Apr 2019","29927.05","30057.7","29511.95","29561.35"
"24 Apr 2019","29550.5","29914.85","29435.05","29860.80"
"23 Apr 2019","29761.95","29906.5","29455.45","29479.70"
"22 Apr 2019","30282.5","30289.9","29647.55","29687.95"
"18 Apr 2019","30656.5","30669.8","30142.2","30223.40"
"16 Apr 2019","30236.25","30590.95","30228.2","30531.35"
"15 Apr 2019","29983.5","30163.1","29919.1","30104.25"
"12 Apr 2019","29780.55","30000.95","29707","29938.55"
"11 Apr 2019","29841.85","29852.25","29640.25","29786.10"
"10 Apr 2019","29916.6","30155.75","29768.1","29803.50"
"09 Apr 2019","29901.5","30165.05","29703.55","30113.85"
"08 Apr 2019","30201.5","30232.05","29716.6","29845.30"
"05 Apr 2019","30002.85","30174","29850","30084.65"
"04 Apr 2019","30147.3","30245.7","29809.9","29904.90"
"03 Apr 2019","30440.85","30602.55","30036.25","30093.30"
"02 Apr 2019","30450.1","30452.9","30155.85","30354.25"
"01 Apr 2019","30537.6","30648.1","30218.35","30326.50"
"29 Mar 2019","30480.35","30499.15","30235.9","30426.80"
"28 Mar 2019","30064.8","30496.05","29969.1","30420.55"
"27 Mar 2019","30034.15","30262.55","29790.25","30019.80"
"26 Mar 2019","29300.4","29950.15","29278.5","29882.15"
"25 Mar 2019","29329.4","29329.4","29156.25","29281.20"
"22 Mar 2019","29920.75","30008.1","29508.7","29582.50"
"20 Mar 2019","29769.65","29885.2","29633.5","29832.20"
"19 Mar 2019","29702.6","29799.75","29547.7","29767.85"
"18 Mar 2019","29521.6","29812","29361.65","29596.10"
"15 Mar 2019","29007","29520.7","28990.85","29381.45"
"14 Mar 2019","29028.9","29070.35","28819.75","28923.10"
"13 Mar 2019","28480.3","28927.7","28353.65","28884.30"
"12 Mar 2019","28168.2","28488.1","28142.25","28443.70"
"11 Mar 2019","27840.1","28035.6","27791.25","27966.65"
"08 Mar 2019","27686.15","27811.35","27645.4","27761.80"
"07 Mar 2019","27661","27815.5","27560","27764.60"
"06 Mar 2019","27618.1","27681.65","27492.05","27625.65"
"05 Mar 2019","27068.15","27580.75","26958.1","27554.05"
"01 Mar 2019","26941","27076.55","26928.9","27043.90"
"28 Feb 2019","26878","26920.5","26762.55","26789.90"
"27 Feb 2019","27078.1","27189.45","26719.4","26799.30"
"26 Feb 2019","26853.8","27127.25","26736.6","26952.95"
"25 Feb 2019","26934.2","27197.1","26932.65","27159.25"
"22 Feb 2019","26960.05","26997.35","26847.8","26867.55"
"21 Feb 2019","26994.75","27100.9","26973","27052.40"
"20 Feb 2019","26786","26985.5","26732.65","26955.50"
"19 Feb 2019","26666.55","26996.45","26625.6","26684.85"
"18 Feb 2019","26754.6","26829.95","26617.7","26654.25"
"15 Feb 2019","27017.2","27029.95","26635.25","26794.25"
"14 Feb 2019","26978","27030","26818.05","26970.60"
"13 Feb 2019","27068.85","27108","26839.05","26885.40"
"12 Feb 2019","27166.9","27286.65","26988.9","27010.75"
"11 Feb 2019","27240.5","27305.9","27151.55","27227.80"
"08 Feb 2019","27302.65","27482.1","27221.25","27294.40"
"07 Feb 2019","27424.1","27589.75","27322.95","27387.15"
"06 Feb 2019","27326.2","27428.65","27294.1","27402.35"
"05 Feb 2019","27226.05","27348.25","27153.2","27271.70"
"04 Feb 2019","26974","27243.8","26825.55","27186.60"
"01 Feb 2019","27334.55","27533.05","26930.45","27085.95"
"31 Jan 2019","26969.15","27325.05","26891.05","27295.45"
"30 Jan 2019","26789.75","26916.25","26693.7","26825.50"
"29 Jan 2019","26616.25","26743.85","26441.55","26573.40"
"28 Jan 2019","27041.45","27134.2","26587.95","26653.05"
"25 Jan 2019","27261.45","27433.55","27045.2","27115.30"
"24 Jan 2019","27273.5","27342.35","27142.8","27266.40"
"23 Jan 2019","27493.1","27564.7","27189.6","27250.75"
"22 Jan 2019","27526.55","27533.35","27385.4","27482.25"
"21 Jan 2019","27514.55","27622.2","27388.5","27533.60"
"18 Jan 2019","27550.05","27576.45","27410.65","27456.70"
"17 Jan 2019","27568.6","27611.55","27335.15","27528.75"
"16 Jan 2019","27405.65","27554.75","27403.05","27483.70"
"15 Jan 2019","27317.55","27447.55","27317.1","27400.75"
"14 Jan 2019","27389.2","27389.8","27182.2","27248.25"
"11 Jan 2019","27602.8","27612.45","27382.45","27453.90"
"10 Jan 2019","27713.55","27713.55","27488.2","27528.55"
"09 Jan 2019","27651.25","27754.45","27409.5","27720.40"
"08 Jan 2019","27301.9","27542.4","27161.95","27509.50"
"07 Jan 2019","27378.65","27477.8","27279.55","27304.55"
"04 Jan 2019","26999.7","27274.5","26926.1","27195.00"
"03 Jan 2019","27181.6","27206.2","26923.75","26959.85"
"02 Jan 2019","27297","27397.55","27077.6","27174.70"
"01 Jan 2019","27231.4","27430.55","27019.05","27392.40"
